Index,Notes (scalar),Notes (radial),PC Set,Prime Form,Forte class,Accidents,1,2,3,4,5,6
1210211,Cn D# En Fb G# An Bn,D# Cn Bn En Fb G# An,034489B,013478,6-19,"(1, 2, 1, 0, 2, 1, 1)",3,1,3,4,3,1
1210212,Cn D# En Fb G# An B#,D# Cn B# En Fb G# An,0344890,01478,5-22,"(1, 2, 1, 0, 2, 1, 2)",2,0,2,3,2,1
1210220,Cn D# En Fb G# A# Bb,D# Cn Bb En Fb G# A#,03448AA,01468,5-30,"(1, 2, 1, 0, 2, 2, 0)",1,2,1,3,2,1
1210221,Cn D# En Fb G# A# Bn,D# Cn Bn En Fb G# A#,03448AB,014568,6-16,"(1, 2, 1, 0, 2, 2, 1)",3,2,2,4,3,1
1210222,Cn D# En Fb G# A# B#,D# Cn B# En Fb G# A#,03448A0,01468,5-30,"(1, 2, 1, 0, 2, 2, 2)",1,2,1,3,2,1
1211000,Cn D# En Fn Gb Ab Bb,D# Cn Bb En Fn Gb Ab,034568A,0123579,7-24,"(1, 2, 1, 1, 0, 0, 0)",3,5,3,4,4,2
1211001,Cn D# En Fn Gb Ab Bn,D# Cn Bn En Fn Gb Ab,034568B,0123589,7-18,"(1, 2, 1, 1, 0, 0, 1)",4,3,4,4,4,2
1211002,Cn D# En Fn Gb Ab B#,D# Cn B# En Fn Gb Ab,0345680,023458,6-39,"(1, 2, 1, 1, 0, 0, 2)",3,3,3,3,2,1
1211010,Cn D# En Fn Gb An Bb,D# Cn Bb En Fn Gb An,034569A,0123679,7-19,"(1, 2, 1, 1, 0, 1, 0)",4,3,4,3,4,3
1211011,Cn D# En Fn Gb An Bn,D# Cn Bn En Fn Gb An,034569B,0123679,7-19,"(1, 2, 1, 1, 0, 1, 1)",4,3,4,3,4,3
1211012,Cn D# En Fn Gb An B#,D# Cn B# En Fn Gb An,0345690,012369,6-42,"(1, 2, 1, 1, 0, 1, 2)",3,2,4,2,2,2
1211020,Cn D# En Fn Gb A# Bb,D# Cn Bb En Fn Gb A#,03456AA,012368,6-41,"(1, 2, 1, 1, 0, 2, 0)",3,3,2,2,3,2
1211021,Cn D# En Fn Gb A# Bn,D# Cn Bn En Fn Gb A#,03456AB,0123678,7-7,"(1, 2, 1, 1, 0, 2, 1)",5,3,2,3,5,3
1211022,Cn D# En Fn Gb A# B#,D# Cn B# En Fn Gb A#,03456A0,012368,6-41,"(1, 2, 1, 1, 0, 2, 2)",3,3,2,2,3,2
1211100,Cn D# En Fn Gn Ab Bb,D# Cn Bb En Fn Gn Ab,034578A,0124579,7-27,"(1, 2, 1, 1, 1, 0, 0)",3,4,4,4,5,1
1211101,Cn D# En Fn Gn Ab Bn,D# Cn Bn En Fn Gn Ab,034578B,0124589,7-21,"(1, 2, 1, 1, 1, 0, 1)",4,2,4,6,4,1
1211102,Cn D# En Fn Gn Ab B#,D# Cn B# En Fn Gn Ab,0345780,013458,6-14,"(1, 2, 1, 1, 1, 0, 2)",3,2,3,4,3,0
1211110,Cn D# En Fn Gn An Bb,D# Cn Bb En Fn Gn An,034579A,0124679,7-29,"(1, 2, 1, 1, 1, 1, 0)",3,4,4,3,5,2
1211111,Cn D# En Fn Gn An Bn,D# Cn Bn En Fn Gn An,034579B,0124689,7-30,"(1, 2, 1, 1, 1, 1, 1)",3,4,3,5,4,2
1211112,Cn D# En Fn Gn An B#,D# Cn B# En Fn Gn An,0345790,012469,6-46,"(1, 2, 1, 1, 1, 1, 2)",2,3,3,3,3,1
1211120,Cn D# En Fn Gn A# Bb,D# Cn Bb En Fn Gn A#,03457AA,012479,6-47,"(1, 2, 1, 1, 1, 2, 0)",2,3,3,2,4,1
1211121,Cn D# En Fn Gn A# Bn,D# Cn Bn En Fn Gn A#,03457AB,0125679,7-20,"(1, 2, 1, 1, 1, 2, 1)",4,3,3,4,5,2
1211122,Cn D# En Fn Gn A# B#,D# Cn B# En Fn Gn A#,03457A0,012479,6-47,"(1, 2, 1, 1, 1, 2, 2)",2,3,3,2,4,1
1211200,Cn D# En Fn G# Ab Bb,D# Cn Bb En Fn G# Ab,034588A,012579,6-48,"(1, 2, 1, 1, 2, 0, 0)",2,3,2,3,4,1
1211201,Cn D# En Fn G# Ab Bn,D# Cn Bn En Fn G# Ab,034588B,012569,6-44,"(1, 2, 1, 1, 2, 0, 1)",3,1,3,4,3,1
1211202,Cn D# En Fn G# Ab B#,D# Cn B# En Fn G# Ab,0345880,03458,5-37,"(1, 2, 1, 1, 2, 0, 2)",2,1,2,2,2,0
1211210,Cn D# En Fn G# An Bb,D# Cn Bb En Fn G# An,034589A,0125679,7-20,"(1, 2, 1, 1, 2, 1, 0)",4,3,3,4,5,2
1211211,Cn D# En Fn G# An Bn,D# Cn Bn En Fn G# An,034589B,0125689,7-22,"(1, 2, 1, 1, 2, 1, 1)",4,2,4,5,4,2
1211212,Cn D# En Fn G# An B#,D# Cn B# En Fn G# An,0345890,012569,6-44,"(1, 2, 1, 1, 2, 1, 2)",3,1,3,4,3,1
1211220,Cn D# En Fn G# A# Bb,D# Cn Bb En Fn G# A#,03458AA,012579,6-48,"(1, 2, 1, 1, 2, 2, 0)",2,3,2,3,4,1
1211221,Cn D# En Fn G# A# Bn,D# Cn Bn En Fn G# A#,03458AB,0125679,7-20,"(1, 2, 1, 1, 2, 2, 1)",4,3,3,4,5,2
1211222,Cn D# En Fn G# A# B#,D# Cn B# En Fn G# A#,03458A0,012579,6-48,"(1, 2, 1, 1, 2, 2, 2)",2,3,2,3,4,1
1212000,Cn D# En F# Gb Ab Bb,D# Cn Bb En F# Gb Ab,034668A,013579,6-34,"(1, 2, 1, 2, 0, 0, 0)",1,4,2,4,2,2
1212001,Cn D# En F# Gb Ab Bn,D# Cn Bn En F# Gb Ab,034668B,014579,6-31,"(1, 2, 1, 2, 0, 0, 1)",2,2,3,4,3,1
1212002,Cn D# En F# Gb Ab B#,D# Cn B# En F# Gb Ab,0346680,02458,5-26,"(1, 2, 1, 2, 0, 0, 2)",1,2,2,3,1,1
1212010,Cn D# En F# Gb An Bb,D# Cn Bb En F# Gb An,034669A,013679,6-30,"(1, 2, 1, 2, 0, 1, 0)",2,2,4,2,2,3
1212011,Cn D# En F# Gb An Bn,D# Cn Bn En F# Gb An,034669B,023679,6-Z29,"(1, 2, 1, 2, 0, 1, 1)",2,2,4,2,3,2
1212012,Cn D# En F# Gb An B#,D# Cn B# En F# Gb An,0346690,01369,5-31,"(1, 2, 1, 2, 0, 1, 2)",1,1,4,1,1,2
1212020,Cn D# En F# Gb A# Bb,D# Cn Bb En F# Gb A#,03466AA,02368,5-28,"(1, 2, 1, 2, 0, 2, 0)",1,2,2,2,1,2
1212021,Cn D# En F# Gb A# Bn,D# Cn Bn En F# Gb A#,03466AB,012568,6-43,"(1, 2, 1, 2, 0, 2, 1)",3,2,2,3,3,2
1212022,Cn D# En F# Gb A# B#,D# Cn B# En F# Gb A#,03466A0,02368,5-28,"(1, 2, 1, 2, 0, 2, 2)",1,2,2,2,1,2
1212100,Cn D# En F# Gn Ab Bb,D# Cn Bb En F# Gn Ab,034678A,0134579,7-26,"(1, 2, 1, 2, 1, 0, 0)",3,4,4,5,3,2
1212101,Cn D# En F# Gn Ab Bn,D# Cn Bn En F# Gn Ab,034678B,0124589,7-21,"(1, 2, 1, 2, 1, 0, 1)",4,2,4,6,4,1
1212102,Cn D# En F# Gn Ab B#,D# Cn B# En F# Gn Ab,0346780,012458,6-15,"(1, 2, 1, 2, 1, 0, 2)",3,2,3,4,2,1
1212110,Cn D# En F# Gn An Bb,D# Cn Bb En F# Gn An,034679A,0134679,7-31,"(1, 2, 1, 2, 1, 1, 0)",3,3,6,3,3,3
1212111,Cn D# En F# Gn An Bn,D# Cn Bn En F# Gn An,034679B,0134689,7-32,"(1, 2, 1, 2, 1, 1, 1)",3,3,5,4,4,2
1212112,Cn D# En F# Gn An B#,D# Cn B# En F# Gn An,0346790,013469,6-27,"(1, 2, 1, 2, 1, 1, 2)",2,2,5,2,2,2
1212120,Cn D# En F# Gn A# Bb,D# Cn Bb En F# Gn A#,03467AA,013479,6-49,"(1, 2, 1, 2, 1, 2, 0)",2,2,4,3,2,2
1212121,Cn D# En F# Gn A# Bn,D# Cn Bn En F# Gn A#,03467AB,0125689,7-22,"(1, 2, 1, 2, 1, 2, 1)",4,2,4,5,4,2
1212122,Cn D# En F# Gn A# B#,D# Cn B# En F# Gn A#,03467A0,013479,6-49,"(1, 2, 1, 2, 1, 2, 2)",2,2,4,3,2,2
1212200,Cn D# En F# G# Ab Bb,D# Cn Bb En F# G# Ab,034688A,013579,6-34,"(1, 2, 1, 2, 2, 0, 0)",1,4,2,4,2,2
1212201,Cn D# En F# G# Ab Bn,D# Cn Bn En F# G# Ab,034688B,014579,6-31,"(1, 2, 1, 2, 2, 0, 1)",2,2,3,4,3,1
1212202,Cn D# En F# G# Ab B#,D# Cn B# En F# G# Ab,0346880,02458,5-26,"(1, 2, 1, 2, 2, 0, 2)",1,2,2,3,1,1
1212210,Cn D# En F# G# An Bb,D# Cn Bb En F# G# An,034689A,0135679,7-28,"(1, 2, 1, 2, 2, 1, 0)",3,4,4,4,3,3
1212211,Cn D# En F# G# An Bn,D# Cn Bn En F# G# An,034689B,0134689,7-32,"(1, 2, 1, 2, 2, 1, 1)",3,3,5,4,4,2
1212212,Cn D# En F# G# An B#,D# Cn B# En F# G# An,0346890,013569,6-28,"(1, 2, 1, 2, 2, 1, 2)",2,2,4,3,2,2
1212220,Cn D# En F# G# A# Bb,D# Cn Bb En F# G# A#,03468AA,013579,6-34,"(1, 2, 1, 2, 2, 2, 0)",1,4,2,4,2,2
1212221,Cn D# En F# G# A# Bn,D# Cn Bn En F# G# A#,03468AB,0124689,7-30,"(1, 2, 1, 2, 2, 2, 1)",3,4,3,5,4,2
1212222,Cn D# En F# G# A# B#,D# Cn B# En F# G# A#,03468A0,013579,6-34,"(1, 2, 1, 2, 2, 2, 2)",1,4,2,4,2,2
1220000,Cn D# E# Fb Gb Ab Bb,D# Cn Bb E# Fb Gb Ab,035468A,0123579,7-24,"(1, 2, 2, 0, 0, 0, 0)",3,5,3,4,4,2
1220001,Cn D# E# Fb Gb Ab Bn,D# Cn Bn E# Fb Gb Ab,035468B,0123589,7-18,"(1, 2, 2, 0, 0, 0, 1)",4,3,4,4,4,2
1220002,Cn D# E# Fb Gb Ab B#,D# Cn B# E# Fb Gb Ab,0354680,023458,6-39,"(1, 2, 2, 0, 0, 0, 2)",3,3,3,3,2,1
1220010,Cn D# E# Fb Gb An Bb,D# Cn Bb E# Fb Gb An,035469A,0123679,7-19,"(1, 2, 2, 0, 0, 1, 0)",4,3,4,3,4,3
1220011,Cn D# E# Fb Gb An Bn,D# Cn Bn E# Fb Gb An,035469B,0123679,7-19,"(1, 2, 2, 0, 0, 1, 1)",4,3,4,3,4,3
1220012,Cn D# E# Fb Gb An B#,D# Cn B# E# Fb Gb An,0354690,012369,6-42,"(1, 2, 2, 0, 0, 1, 2)",3,2,4,2,2,2
1220020,Cn D# E# Fb Gb A# Bb,D# Cn Bb E# Fb Gb A#,03546AA,012368,6-41,"(1, 2, 2, 0, 0, 2, 0)",3,3,2,2,3,2
1220021,Cn D# E# Fb Gb A# Bn,D# Cn Bn E# Fb Gb A#,03546AB,0123678,7-7,"(1, 2, 2, 0, 0, 2, 1)",5,3,2,3,5,3
1220022,Cn D# E# Fb Gb A# B#,D# Cn B# E# Fb Gb A#,03546A0,012368,6-41,"(1, 2, 2, 0, 0, 2, 2)",3,3,2,2,3,2
1220100,Cn D# E# Fb Gn Ab Bb,D# Cn Bb E# Fb Gn Ab,035478A,0124579,7-27,"(1, 2, 2, 0, 1, 0, 0)",3,4,4,4,5,1
1220101,Cn D# E# Fb Gn Ab Bn,D# Cn Bn E# Fb Gn Ab,035478B,0124589,7-21,"(1, 2, 2, 0, 1, 0, 1)",4,2,4,6,4,1
1220102,Cn D# E# Fb Gn Ab B#,D# Cn B# E# Fb Gn Ab,0354780,013458,6-14,"(1, 2, 2, 0, 1, 0, 2)",3,2,3,4,3,0
1220110,Cn D# E# Fb Gn An Bb,D# Cn Bb E# Fb Gn An,035479A,0124679,7-29,"(1, 2, 2, 0, 1, 1, 0)",3,4,4,3,5,2
1220111,Cn D# E# Fb Gn An Bn,D# Cn Bn E# Fb Gn An,035479B,0124689,7-30,"(1, 2, 2, 0, 1, 1, 1)",3,4,3,5,4,2
1220112,Cn D# E# Fb Gn An B#,D# Cn B# E# Fb Gn An,0354790,012469,6-46,"(1, 2, 2, 0, 1, 1, 2)",2,3,3,3,3,1
1220120,Cn D# E# Fb Gn A# Bb,D# Cn Bb E# Fb Gn A#,03547AA,012479,6-47,"(1, 2, 2, 0, 1, 2, 0)",2,3,3,2,4,1
1220121,Cn D# E# Fb Gn A# Bn,D# Cn Bn E# Fb Gn A#,03547AB,0125679,7-20,"(1, 2, 2, 0, 1, 2, 1)",4,3,3,4,5,2
1220122,Cn D# E# Fb Gn A# B#,D# Cn B# E# Fb Gn A#,03547A0,012479,6-47,"(1, 2, 2, 0, 1, 2, 2)",2,3,3,2,4,1
1220200,Cn D# E# Fb G# Ab Bb,D# Cn Bb E# Fb G# Ab,035488A,012579,6-48,"(1, 2, 2, 0, 2, 0, 0)",2,3,2,3,4,1
1220201,Cn D# E# Fb G# Ab Bn,D# Cn Bn E# Fb G# Ab,035488B,012569,6-44,"(1, 2, 2, 0, 2, 0, 1)",3,1,3,4,3,1
1220202,Cn D# E# Fb G# Ab B#,D# Cn B# E# Fb G# Ab,0354880,03458,5-37,"(1, 2, 2, 0, 2, 0, 2)",2,1,2,2,2,0
1220210,Cn D# E# Fb G# An Bb,D# Cn Bb E# Fb G# An,035489A,0125679,7-20,"(1, 2, 2, 0, 2, 1, 0)",4,3,3,4,5,2
1220211,Cn D# E# Fb G# An Bn,D# Cn Bn E# Fb G# An,035489B,0125689,7-22,"(1, 2, 2, 0, 2, 1, 1)",4,2,4,5,4,2
1220212,Cn D# E# Fb G# An B#,D# Cn B# E# Fb G# An,0354890,012569,6-44,"(1, 2, 2, 0, 2, 1, 2)",3,1,3,4,3,1
1220220,Cn D# E# Fb G# A# Bb,D# Cn Bb E# Fb G# A#,03548AA,012579,6-48,"(1, 2, 2, 0, 2, 2, 0)",2,3,2,3,4,1
1220221,Cn D# E# Fb G# A# Bn,D# Cn Bn E# Fb G# A#,03548AB,0125679,7-20,"(1, 2, 2, 0, 2, 2, 1)",4,3,3,4,5,2
1220222,Cn D# E# Fb G# A# B#,D# Cn B# E# Fb G# A#,03548A0,012579,6-48,"(1, 2, 2, 0, 2, 2, 2)",2,3,2,3,4,1
1221000,Cn D# E# Fn Gb Ab Bb,D# Cn Bb E# Fn Gb Ab,035568A,023579,6-33,"(1, 2, 2, 1, 0, 0, 0)",1,4,3,2,4,1
1221001,Cn D# E# Fn Gb Ab Bn,D# Cn Bn E# Fn Gb Ab,035568B,014679,6-50,"(1, 2, 2, 1, 0, 0, 1)",2,2,4,2,3,2
1221002,Cn D# E# Fn Gb Ab B#,D# Cn B# E# Fn Gb Ab,0355680,02358,5-25,"(1, 2, 2, 1, 0, 0, 2)",1,2,3,1,2,1
1221010,Cn D# E# Fn Gb An Bb,D# Cn Bb E# Fn Gb An,035569A,023679,6-Z29,"(1, 2, 2, 1, 0, 1, 0)",2,2,4,2,3,2
1221011,Cn D# E# Fn Gb An Bn,D# Cn Bn E# Fn Gb An,035569B,013679,6-30,"(1, 2, 2, 1, 0, 1, 1)",2,2,4,2,2,3
1221012,Cn D# E# Fn Gb An B#,D# Cn B# E# Fn Gb An,0355690,01369,5-31,"(1, 2, 2, 1, 0, 1, 2)",1,1,4,1,1,2
1221020,Cn D# E# Fn Gb A# Bb,D# Cn Bb E# Fn Gb A#,03556AA,01368,5-29,"(1, 2, 2, 1, 0, 2, 0)",1,2,2,1,3,1
1221021,Cn D# E# Fn Gb A# Bn,D# Cn Bn E# Fn Gb A#,03556AB,012578,6-18,"(1, 2, 2, 1, 0, 2, 1)",3,2,2,2,4,2
1221022,Cn D# E# Fn Gb A# B#,D# Cn B# E# Fn Gb A#,03556A0,01368,5-29,"(1, 2, 2, 1, 0, 2, 2)",1,2,2,1,3,1
1221100,Cn D# E# Fn Gn Ab Bb,D# Cn Bb E# Fn Gn Ab,035578A,024579,6-32,"(1, 2, 2, 1, 1, 0, 0)",1,4,3,2,5,0
1221101,Cn D# E# Fn Gn Ab Bn,D# Cn Bn E# Fn Gn Ab,035578B,014579,6-31,"(1, 2, 2, 1, 1, 0, 1)",2,2,3,4,3,1
1221102,Cn D# E# Fn Gn Ab B#,D# Cn B# E# Fn Gn Ab,0355780,01358,5-27,"(1, 2, 2, 1, 1, 0, 2)",1,2,2,2,3,0
1221110,Cn D# E# Fn Gn An Bb,D# Cn Bb E# Fn Gn An,035579A,023579,6-33,"(1, 2, 2, 1, 1, 1, 0)",1,4,3,2,4,1
1221111,Cn D# E# Fn Gn An Bn,D# Cn Bn E# Fn Gn An,035579B,013579,6-34,"(1, 2, 2, 1, 1, 1, 1)",1,4,2,4,2,2
1221112,Cn D# E# Fn Gn An B#,D# Cn B# E# Fn Gn An,0355790,02469,5-34,"(1, 2, 2, 1, 1, 1, 2)",0,3,2,2,2,1
1221120,Cn D# E# Fn Gn A# Bb,D# Cn Bb E# Fn Gn A#,03557AA,02479,5-35,"(1, 2, 2, 1, 1, 2, 0)",0,3,2,1,4,0
1221121,Cn D# E# Fn Gn A# Bn,D# Cn Bn E# Fn Gn A#,03557AB,012579,6-48,"(1, 2, 2, 1, 1, 2, 1)",2,3,2,3,4,1
1221122,Cn D# E# Fn Gn A# B#,D# Cn B# E# Fn Gn A#,03557A0,02479,5-35,"(1, 2, 2, 1, 1, 2, 2)",0,3,2,1,4,0
1221200,Cn D# E# Fn G# Ab Bb,D# Cn Bb E# Fn G# Ab,035588A,02479,5-35,"(1, 2, 2, 1, 2, 0, 0)",0,3,2,1,4,0
1221201,Cn D# E# Fn G# Ab Bn,D# Cn Bn E# Fn G# Ab,035588B,01469,5-32,"(1, 2, 2, 1, 2, 0, 1)",1,1,3,2,2,1
1221202,Cn D# E# Fn G# Ab B#,D# Cn B# E# Fn G# Ab,0355880,0358,4-26,"(1, 2, 2, 1, 2, 0, 2)",0,1,2,1,2,0
1221210,Cn D# E# Fn G# An Bb,D# Cn Bb E# Fn G# An,035589A,012479,6-47,"(1, 2, 2, 1, 2, 1, 0)",2,3,3,2,4,1
1221211,Cn D# E# Fn G# An Bn,D# Cn Bn E# Fn G# An,035589B,013479,6-49,"(1, 2, 2, 1, 2, 1, 1)",2,2,4,3,2,2
1221212,Cn D# E# Fn G# An B#,D# Cn B# E# Fn G# An,0355890,01469,5-32,"(1, 2, 2, 1, 2, 1, 2)",1,1,3,2,2,1
1221220,Cn D# E# Fn G# A# Bb,D# Cn Bb E# Fn G# A#,03558AA,02479,5-35,"(1, 2, 2, 1, 2, 2, 0)",0,3,2,1,4,0
1221221,Cn D# E# Fn G# A# Bn,D# Cn Bn E# Fn G# A#,03558AB,012479,6-47,"(1, 2, 2, 1, 2, 2, 1)",2,3,3,2,4,1
1221222,Cn D# E# Fn G# A# B#,D# Cn B# E# Fn G# A#,03558A0,02479,5-35,"(1, 2, 2, 1, 2, 2, 2)",0,3,2,1,4,0
1222000,Cn D# E# F# Gb Ab Bb,D# Cn Bb E# F# Gb Ab,035668A,023579,6-33,"(1, 2, 2, 2, 0, 0, 0)",1,4,3,2,4,1
1222001,Cn D# E# F# Gb Ab Bn,D# Cn Bn E# F# Gb Ab,035668B,014679,6-50,"(1, 2, 2, 2, 0, 0, 1)",2,2,4,2,3,2
1222002,Cn D# E# F# Gb Ab B#,D# Cn B# E# F# Gb Ab,0356680,02358,5-25,"(1, 2, 2, 2, 0, 0, 2)",1,2,3,1,2,1
1222010,Cn D# E# F# Gb An Bb,D# Cn Bb E# F# Gb An,035669A,023679,6-Z29,"(1, 2, 2, 2, 0, 1, 0)",2,2,4,2,3,2
1222011,Cn D# E# F# Gb An Bn,D# Cn Bn E# F# Gb An,035669B,013679,6-30,"(1, 2, 2, 2, 0, 1, 1)",2,2,4,2,2,3
1222012,Cn D# E# F# Gb An B#,D# Cn B# E# F# Gb An,0356690,01369,5-31,"(1, 2, 2, 2, 0, 1, 2)",1,1,4,1,1,2
1222020,Cn D# E# F# Gb A# Bb,D# Cn Bb E# F# Gb A#,03566AA,01368,5-29,"(1, 2, 2, 2, 0, 2, 0)",1,2,2,1,3,1
1222021,Cn D# E# F# Gb A# Bn,D# Cn Bn E# F# Gb A#,03566AB,012578,6-18,"(1, 2, 2, 2, 0, 2, 1)",3,2,2,2,4,2
1222022,Cn D# E# F# Gb A# B#,D# Cn B# E# F# Gb A#,03566A0,01368,5-29,"(1, 2, 2, 2, 0, 2, 2)",1,2,2,1,3,1
1222100,Cn D# E# F# Gn Ab Bb,D# Cn Bb E# F# Gn Ab,035678A,0234579,7-23,"(1, 2, 2, 2, 1, 0, 0)",3,5,4,3,5,1
1222101,Cn D# E# F# Gn Ab Bn,D# Cn Bn E# F# Gn Ab,035678B,0123589,7-18,"(1, 2, 2, 2, 1, 0, 1)",4,3,4,4,4,2
1222102,Cn D# E# F# Gn Ab B#,D# Cn B# E# F# Gn Ab,0356780,012358,6-40,"(1, 2, 2, 2, 1, 0, 2)",3,3,3,2,3,1
1222110,Cn D# E# F# Gn An Bb,D# Cn Bb E# F# Gn An,035679A,0234679,7-25,"(1, 2, 2, 2, 1, 1, 0)",3,4,5,3,4,2
1222111,Cn D# E# F# Gn An Bn,D# Cn Bn E# F# Gn An,035679B,0135679,7-28,"(1, 2, 2, 2, 1, 1, 1)",3,4,4,4,3,3
1222112,Cn D# E# F# Gn An B#,D# Cn B# E# F# Gn An,0356790,023469,6-45,"(1, 2, 2, 2, 1, 1, 2)",2,3,4,2,2,2
1222120,Cn D# E# F# Gn A# Bb,D# Cn Bb E# F# Gn A#,03567AA,012479,6-47,"(1, 2, 2, 2, 1, 2, 0)",2,3,3,2,4,1
1222121,Cn D# E# F# Gn A# Bn,D# Cn Bn E# F# Gn A#,03567AB,0125679,7-20,"(1, 2, 2, 2, 1, 2, 1)",4,3,3,4,5,2
1222122,Cn D# E# F# Gn A# B#,D# Cn B# E# F# Gn A#,03567A0,012479,6-47,"(1, 2, 2, 2, 1, 2, 2)",2,3,3,2,4,1
1222200,Cn D# E# F# G# Ab Bb,D# Cn Bb E# F# G# Ab,035688A,023579,6-33,"(1, 2, 2, 2, 2, 0, 0)",1,4,3,2,4,1
1222201,Cn D# E# F# G# Ab Bn,D# Cn Bn E# F# G# Ab,035688B,014679,6-50,"(1, 2, 2, 2, 2, 0, 1)",2,2,4,2,3,2
1222202,Cn D# E# F# G# Ab B#,D# Cn B# E# F# G# Ab,0356880,02358,5-25,"(1, 2, 2, 2, 2, 0, 2)",1,2,3,1,2,1
1222210,Cn D# E# F# G# An Bb,D# Cn Bb E# F# G# An,035689A,0234679,7-25,"(1, 2, 2, 2, 2, 1, 0)",3,4,5,3,4,2
1222211,Cn D# E# F# G# An Bn,D# Cn Bn E# F# G# An,035689B,0134679,7-31,"(1, 2, 2, 2, 2, 1, 1)",3,3,6,3,3,3
1222212,Cn D# E# F# G# An B#,D# Cn B# E# F# G# An,0356890,013469,6-27,"(1, 2, 2, 2, 2, 1, 2)",2,2,5,2,2,2
1222220,Cn D# E# F# G# A# Bb,D# Cn Bb E# F# G# A#,03568AA,023579,6-33,"(1, 2, 2, 2, 2, 2, 0)",1,4,3,2,4,1
1222221,Cn D# E# F# G# A# Bn,D# Cn Bn E# F# G# A#,03568AB,0124679,7-29,"(1, 2, 2, 2, 2, 2, 1)",3,4,4,3,5,2
1222222,Cn D# E# F# G# A# B#,D# Cn B# E# F# G# A#,03568A0,023579,6-33,"(1, 2, 2, 2, 2, 2, 2)",1,4,3,2,4,1
2000000,C# Db Eb Fb Gb Ab Bb,Db C# Bb Eb Fb Gb Ab,113468A,023579,6-33,"(2, 0, 0, 0, 0, 0, 0)",1,4,3,2,4,1
2000001,C# Db Eb Fb Gb Ab Bn,Db C# Bn Eb Fb Gb Ab,113468B,024579,6-32,"(2, 0, 0, 0, 0, 0, 1)",1,4,3,2,5,0
2000002,C# Db Eb Fb Gb Ab B#,Db C# B# Eb Fb Gb Ab,1134680,013468,6-24,"(2, 0, 0, 0, 0, 0, 2)",2,3,3,3,3,1
2000010,C# Db Eb Fb Gb An Bb,Db C# Bb Eb Fb Gb An,113469A,014679,6-50,"(2, 0, 0, 0, 0, 1, 0)",2,2,4,2,3,2
2000011,C# Db Eb Fb Gb An Bn,Db C# Bn Eb Fb Gb An,113469B,023579,6-33,"(2, 0, 0, 0, 0, 1, 1)",1,4,3,2,4,1
2000012,C# Db Eb Fb Gb An B#,Db C# B# Eb Fb Gb An,1134690,013469,6-27,"(2, 0, 0, 0, 0, 1, 2)",2,2,5,2,2,2
2000020,C# Db Eb Fb Gb A# Bb,Db C# Bb Eb Fb Gb A#,11346AA,02358,5-25,"(2, 0, 0, 0, 0, 2, 0)",1,2,3,1,2,1
2000021,C# Db Eb Fb Gb A# Bn,Db C# Bn Eb Fb Gb A#,11346AB,013568,6-25,"(2, 0, 0, 0, 0, 2, 1)",2,3,3,2,4,1
2000022,C# Db Eb Fb Gb A# B#,Db C# B# Eb Fb Gb A#,11346A0,023568,6-23,"(2, 0, 0, 0, 0, 2, 2)",2,3,4,2,2,2
2000100,C# Db Eb Fb Gn Ab Bb,Db C# Bb Eb Fb Gn Ab,113478A,023679,6-Z29,"(2, 0, 0, 0, 1, 0, 0)",2,2,4,2,3,2
2000101,C# Db Eb Fb Gn Ab Bn,Db C# Bn Eb Fb Gn Ab,113478B,014579,6-31,"(2, 0, 0, 0, 1, 0, 1)",2,2,3,4,3,1
2000102,C# Db Eb Fb Gn Ab B#,Db C# B# Eb Fb Gn Ab,1134780,013478,6-19,"(2, 0, 0, 0, 1, 0, 2)",3,1,3,4,3,1
2000110,C# Db Eb Fb Gn An Bb,Db C# Bb Eb Fb Gn An,113479A,013679,6-30,"(2, 0, 0, 0, 1, 1, 0)",2,2,4,2,2,3
2000111,C# Db Eb Fb Gn An Bn,Db C# Bn Eb Fb Gn An,113479B,013579,6-34,"(2, 0, 0, 0, 1, 1, 1)",1,4,2,4,2,2
2000112,C# Db Eb Fb Gn An B#,Db C# B# Eb Fb Gn An,1134790,013479,6-49,"(2, 0, 0, 0, 1, 1, 2)",2,2,4,3,2,2
2000120,C# Db Eb Fb Gn A# Bb,Db C# Bb Eb Fb Gn A#,11347AA,01369,5-31,"(2, 0, 0, 0, 1, 2, 0)",1,1,4,1,1,2
2000121,C# Db Eb Fb Gn A# Bn,Db C# Bn Eb Fb Gn A#,11347AB,013569,6-28,"(2, 0, 0, 0, 1, 2, 1)",2,2,4,3,2,2
2000122,C# Db Eb Fb Gn A# B#,Db C# B# Eb Fb Gn A#,11347A0,013469,6-27,"(2, 0, 0, 0, 1, 2, 2)",2,2,5,2,2,2
2000200,C# Db Eb Fb G# Ab Bb,Db C# Bb Eb Fb G# Ab,113488A,01368,5-29,"(2, 0, 0, 0, 2, 0, 0)",1,2,2,1,3,1
2000201,C# Db Eb Fb G# Ab Bn,Db C# Bn Eb Fb G# Ab,113488B,01358,5-27,"(2, 0, 0, 0, 2, 0, 1)",1,2,2,2,3,0
2000202,C# Db Eb Fb G# Ab B#,Db C# B# Eb Fb G# Ab,1134880,01348,5-17,"(2, 0, 0, 0, 2, 0, 2)",2,1,2,3,2,0
2000210,C# Db Eb Fb G# An Bb,Db C# Bb Eb Fb G# An,113489A,012578,6-18,"(2, 0, 0, 0, 2, 1, 0)",3,2,2,2,4,2
